,"market for curtain wall, triple glazing, coated, high perf alu frame","market for curtain wall, smart glazing, high perf alu frame","market for curtain wall, vacuum double glazing, coated, high perf alu frame","market for curtain wall, triple glazing, two coatings, xenon, high perf alu frame","market for curtain wall, double glazing, coated, high perf alu frame","market for curtain wall, single glazing, coated, low perf alu frame","market for curtain wall, double glazing, coated, krypton, high perf alu frame","market for curtain wall, triple glazing, two coatings, krypton, high perf alu frame","market for curtain wall, double glazing, two coatings, high perf alu frame","market for curtain wall, single glazing, low perf alu frame","market for curtain wall, double glazing, low perf alu frame","market for curtain wall, double skin facade","market for curtain wall, ccf","market for curtain wall, triple glazing, two coatings, high perf alu frame"
17,212.37342270370357,418.1227088708026,185.05467882071198,239.64067104836093,183.71613907534982,150.52587900993768,189.69171093229892,224.25494100297146,184.7484733453033,149.48928568196098,178.47551092091018,326.4002959148779,506.92283433491434,212.30379902862012
18,193.98412450777013,563.2894302631221,168.83020577272111,232.6436044145159,167.1581858620757,135.31223592974945,172.82743634721436,205.31743657058587,168.19055508456321,134.27560993672375,162.46559275850151,295.94911889638456,440.99436338328616,193.97893806723278
19,229.34076202351267,292.4162563925729,203.1649334972701,257.2323374028073,201.1395946072525,166.4341727900388,207.22588844874576,241.72837767271918,202.28731590209367,165.2817237664654,194.7192156414674,359.6800409154062,487.87643915530157,229.55578758018626
20,211.97956867188995,419.05815856301285,187.02038292044006,265.95145417348675,185.17761726657724,153.65629448178402,190.64088287759193,222.65722568214738,186.0231737265905,152.807251744374,180.9276828023333,330.64254068137996,457.73151841860073,211.73069262794723
21,217.75950942392373,457.60043626494837,191.70384157182778,250.608246108298,189.46849776258665,156.7585996516112,195.54083245838336,229.5972806194012,190.3905844561316,155.83271375624855,184.73556283409536,338.657266880515,500.27985382751064,217.45260133802503
22,226.5954749623283,314.3080191052956,200.42050709389613,260.4043772145528,198.5028470503521,165.00903637208967,205.98231921779146,241.23873308803317,199.37200699386003,164.13629198529512,192.83589728164065,355.13177982412327,500.49371472089024,226.27979045733932
23,191.29658011588916,268.3228791376814,166.50684414616825,232.58943213243205,164.9896552794051,132.7791911068092,170.40511519106266,202.88057654550946,166.8800181330912,130.88103523517302,158.33679706667846,291.42157878710816,432.99928817780426,192.04965953628937
24,201.84980030880456,327.8112378684808,176.3111785339267,248.6289346846901,174.7399452828992,143.1239322863193,180.66389126966573,213.65647126488855,175.5849404299243,142.27544571076916,169.9039700931918,313.08500230106324,470.23964124353176,201.8085786708756
25,192.34737799968985,271.10032068429297,167.3231366458441,234.71188210050295,166.07259034136422,134.36010113245868,170.89733675435926,201.7528418111688,166.97528015686683,133.45369261118776,160.3798100444062,292.6126962329732,442.64287497684893,192.10334598632747
26,197.94970605497758,274.4755209935036,173.57500702386108,239.19244460039207,171.36387371602464,140.21700800058701,175.93473961630204,206.68328793472085,172.15387812891424,139.4237494624181,166.91791979342767,305.73134387390445,451.600535559959,197.5415598814619
27,208.92708485167068,592.497723736658,183.10907614203947,238.78051969344625,180.5751087890455,147.09484098271778,186.0557218816432,219.52419181687858,181.39377590577834,146.27280007454627,175.41517837661743,321.1312224564425,479.30538371863986,208.5629638719243
28,208.5973231390022,545.4411978891392,183.39567620995865,249.77977932281001,181.33523765472913,148.8075677450434,186.60819748665912,218.89511583298696,182.22441850658353,147.91472321507896,176.6463537580889,321.22358049718554,456.16076102775145,208.34920155472147
29,195.1351235169033,334.10907504085486,170.33014386164868,236.9694464775559,169.03330567293293,138.18706845993617,174.50874312256477,205.83350596232333,169.95345664342432,137.26312345611362,164.26690786150934,299.6080196260642,434.35647175964453,194.88263334516066
30,207.1495319159395,449.90425885861805,181.52654691174473,239.1729400584449,179.52620521816164,147.6773849354175,187.81629957906287,223.6897734151006,180.59735521139913,146.60182016584457,174.76012750733062,319.9478887170019,484.9162072183167,207.10958268644674
31,195.76997768924252,866.9597973284796,170.43586162803302,247.01835674028644,168.85305133915432,136.38385041649968,173.78464657725857,205.35928772212472,169.77020940092268,135.4629104083065,163.48757984885998,296.9047074816206,449.1312450986715,195.49609672062806
32,211.1292935970829,469.5198975483827,185.56516552171954,245.85825584785456,183.34976154896356,151.5559314058207,188.28200075555606,220.83586008639236,184.23984133478285,150.662181786259,178.6939855460034,329.738151395029,499.50890722892177,210.9713780424179
33,197.9043792046746,379.71407785670266,173.78769669144006,236.36429419610707,171.99696387874596,141.82915798238508,176.42882031400939,206.10934127504035,172.73032523125494,141.092775454733,167.13783388099657,307.6149543477636,461.37451053746355,197.2456267574795
34,217.9566697973803,356.2459356405196,190.8084795508008,269.1484964461125,189.40398586729006,155.0847798171093,194.89015226775888,228.6913703990649,190.5289779850177,153.9551476985658,183.58554241647371,336.63199509158466,485.61464845398007,217.71903631572746
35,200.80955273234278,439.5957029947407,175.63240143216598,241.78039399093515,174.28948858728933,143.26039127040013,181.14580192808242,214.4508036115358,175.24191398511473,142.3040396398741,169.34934385299962,310.6648717891683,460.94210860814627,200.73817671276814
36,203.09220640817148,244.34995352238903,177.38504807307842,240.1029066727839,175.88722199105143,143.65576214454447,181.75073873492815,214.5870495964959,176.68835226916957,142.8513279794578,171.33735011714376,312.2142918473657,456.57827242099796,202.86001496465653
37,217.17388617021516,301.70072919169996,189.46370353154578,246.96721932765067,187.30172429897755,151.80588511819647,192.06474430312306,226.60327004270263,188.23369283831028,150.8700773792039,182.07310545516262,331.390434757118,492.2173054010089,217.07722890269983
38,208.74432053396694,342.0500673199089,184.10196004020665,239.9268935924138,182.26917619167276,151.05776381470432,187.56786348091939,218.89817395765766,183.14340903391127,150.17992688183526,177.70146987457662,325.9146774529622,460.1485123172342,208.30080101847494
39,204.81081131777287,318.6426716736707,179.63907386655143,251.0634156782631,177.67126922091447,145.9039191007039,182.1950148835038,213.9714164116611,178.79649167515535,144.77405646614582,172.5679358833602,317.3839137345255,477.9973530767534,204.92392348999212
40,192.08431306162623,398.2435538182149,167.05551048559198,243.52376793233904,165.60489044875186,134.2193770757593,172.77966484619947,205.76094432994398,166.2701078111166,133.5514154438128,160.43214015548168,292.86528307926477,448.43045353254496,191.41139448784656
41,184.82710212302456,302.41239961627485,160.71838278358376,230.77190124930246,159.11005039877614,129.1172610361921,164.55087887258367,195.39779059374982,159.97039399394293,128.25336985359556,154.8737448310117,282.1954143524832,426.12819474792286,184.51612937531556
42,205.14416299003616,299.75257124015,180.31006367002522,263.0971123790783,178.43663321545804,146.19453265461104,183.06468511601548,214.57385243028008,179.44418714317737,145.18282466862814,172.802072325969,317.2300596991456,460.8847830804054,205.3177459812271
43,187.33596713500833,273.9026913147879,163.37131400313646,218.75651429249484,161.70192315041484,131.825468515391,166.62723512259979,196.92220135503038,162.41253882823116,131.1119253284402,157.4629893618139,287.60904943780673,432.6561778401247,187.07157632916673
44,201.07259622316454,415.4177425092829,176.97413451381433,245.11667102690046,174.96000029634337,143.83383098487948,180.27680553371974,211.44963318068463,175.94374021551394,142.8460336342184,169.88016674198968,310.88787535279283,446.5030174562252,200.8160159622463
45,200.53313360106281,286.7297609118326,175.35685831429717,234.79201803619208,173.48702836348116,142.12128244019837,179.00305690020835,210.92757402718095,174.33968840656195,141.26510725361558,168.83586993251654,309.9091178110436,467.89382961350015,199.8955171075552
46,202.08154443812748,267.0838990486245,178.27696853923294,244.1904162210695,176.34085194417528,146.05670986276255,180.6418823526311,210.57335532867918,177.31548454685336,145.0780585517153,171.64106363183805,316.350283476411,449.5266128609864,201.97129282284402
47,207.94481507298536,389.8574052401053,182.35555758510532,237.37176372938097,180.29624635041876,147.31241863748141,184.91862992732217,216.8392204544492,181.1511372573738,146.4540048109313,175.30756414969304,320.3697131081444,467.9834783336365,207.5944579153705
48,220.83677363076507,365.2032373487716,194.8140020278314,258.3716447302233,193.14550877335424,160.24447523838649,197.8716807505214,229.78938735023928,194.0900362658315,159.29605324707254,188.1320631760002,346.09845842750764,479.32284414659364,220.33704367406096
49,217.58830136546317,428.03273697878564,191.20006685565826,241.33886038156615,189.02448578640994,155.2954010721279,193.46808464747266,226.38904779184705,190.0179561143355,154.2978379259576,183.836366640623,335.1533085958334,502.0660843933818,217.50185336166186
50,197.04678772285868,395.7042217259481,172.05100378529687,233.19874308589755,170.09602177995245,138.12279159901257,177.15645084882544,211.35122825345155,171.0863096377162,137.12841952025843,165.3581574936027,300.47174777845754,445.70060345365556,197.23037225730383
51,213.66139814570764,424.43126633082255,187.02920347076358,265.3147704074747,184.96843018725593,151.58068923866517,189.03301703467676,221.3750626881747,185.83336455620653,150.71218832402008,180.0255246718059,328.3735507235948,499.14884850969526,213.24589943580062
52,216.0771702029804,485.11197402331635,190.29475358618882,263.06843368739163,188.26316171297762,155.88911153215187,193.15955090888835,225.59125574059019,189.23488215341584,154.9133840034821,183.48197622239354,336.52481980007735,491.36471755420325,215.79847602718186
53,192.57230141185184,480.55190323256187,167.7388752283974,263.48619725065265,166.0975440620739,134.55506252251183,172.5704778572115,205.11252045001228,167.0055739811811,133.64328964246846,161.41480528408198,291.444122612715,432.64540587969316,192.16665221906177
54,217.03169935866921,333.2299637391614,191.234632146444,263.8452570513249,189.78526227894037,158.0169420340065,196.13077433914205,229.6412906241924,190.58747481764672,157.21142047436317,184.9296912579143,340.6916853111129,487.31726843671237,216.95026991645065
55,208.79860705291932,322.7854562638612,182.21614122019187,265.04984482052276,180.73939549451825,147.52248905963387,186.71400600258747,220.24241081657638,181.64162487419574,146.61653930536582,174.98176292810092,319.9379979479841,493.3122364660421,208.29319001816313
56,238.21306192988814,352.96621803274485,213.48145014301767,262.5430832063557,211.47665796659066,180.49110739133096,217.44305094697052,250.06759796245686,212.40642048792603,179.55751165377023,206.6033341226156,386.5131295158494,512.0371360118927,238.13481116181282
57,216.33404949025095,573.098315716524,188.80109183196123,243.3418270983422,187.0574196858247,152.75073907194982,195.173348090789,232.47552632618766,188.03690083278505,151.76721960274438,182.2388184695345,332.1988991608947,495.5003041270322,216.24366771134973
58,199.33715444331702,448.6108462837015,173.42833780100906,258.80717386215287,171.7230168180251,139.40340619053254,177.16931801752253,210.18906735166684,172.65512950191507,138.46745057235228,166.9791013779157,303.93750662120294,469.6205297210057,199.29646562614533
59,194.83515831666742,279.473796406995,170.0245954269838,252.1332196117325,168.06284439267614,136.50316490586576,173.07726529504856,204.77166013157625,168.88745396836217,135.67515495289592,163.61044467820258,297.7808385030872,449.82950328786825,194.7428173296735
60,210.01187430826525,354.5175207704864,184.4561889149767,259.0866393807297,182.47246304766196,149.9655353371998,188.8212074866109,222.34952357176604,183.32563158852136,149.10885444196822,177.42347470386028,325.18440520147465,482.8070340044555,209.65203970527168
61,195.86459531816786,373.7814641506633,170.90868598781245,237.7391895986821,169.41292655537828,138.17272726028102,175.3538167388386,206.99004368457992,170.04992431174725,137.53310433409607,164.40706632776653,300.3422379351168,455.7456368188754,195.10827262661053
62,220.25072356676256,404.3352188330899,193.3054295695982,258.0803974593143,191.7108472556164,157.33177310892094,196.51260834981449,230.2952617233573,193.31984630223803,155.7161410322145,185.37338436246156,340.43326241857466,491.0871713678203,220.69174058221626
63,199.40407907406654,252.45155706707746,173.34382729971017,249.4800274520503,171.91185012189518,139.47149879240118,176.2735594021022,208.09340658100726,172.89613988739197,138.483150685682,166.84204082908025,302.346166152299,458.1767278774524,199.36998769013874
64,229.16157911232574,514.8247574665284,202.38853100143183,279.44521614063586,200.30503878851698,166.88710989571985,205.42981854991615,238.99488647159205,201.0933332350917,166.0955657259974,196.03606039652763,360.330104657512,510.6700908772394,228.7453268521984
65,215.3080370152934,391.3447854352298,190.03445845952882,255.1405545649044,188.45132800296017,156.70743301465072,193.58603457070797,225.42886829047967,189.37692668146204,155.77801538663357,183.55608625916804,338.0863398434017,470.6928007592592,215.15944930382608
66,213.31424437698527,277.9678766576386,187.68313948944828,250.79612414213943,186.10044286024183,154.38327600575838,190.3066186302102,221.5001072922756,187.03542222211584,153.44444104886216,180.9395743174609,334.1544217994754,496.60134435845845,213.08775584673583
67,231.38903176315324,383.5685335704337,205.2389039317151,275.1357679544559,203.75320069417594,171.57732049283868,208.84524832165206,242.0190804180506,205.07695705013833,170.24810840037765,198.76222452794588,368.2033082638354,500.61589184893467,231.834986382409
68,195.59738886526938,305.74360118300433,171.50470236415526,239.05282035131134,169.99111231313083,141.31366366560016,174.0761454978788,203.27498686304136,170.61347975144798,140.68873151299226,166.76423097388158,305.69948036947,460.5459843631467,195.10492121035472
69,208.3836257127494,406.73321415383487,181.2476403999581,261.0036654761285,179.61474400564552,145.33967327719012,185.0893073429106,219.63909144993386,180.82272484148157,144.12671211298542,173.97073837893726,317.5400878296334,483.6024857871382,208.68996518678063
70,238.95875298363825,429.9652810667704,210.64548403023002,276.3373584710853,208.6572726545759,173.1835495796808,213.14062188039932,247.87798903505254,209.71766983496113,172.1187791163766,204.00629728939663,371.54717978898015,526.2627644813317,238.91129315861176
71,221.9067616016082,401.4162584481137,195.38926084166164,295.7067061438388,193.46158237617396,160.18112641885355,198.0915594368588,231.01274525372236,194.35651593781904,159.28249287096992,188.58876423227616,343.9779618462534,506.03527966420734,221.75279223721412
72,198.55796867346237,355.90008995113203,173.4374164103172,225.50238819292954,171.44239677534097,139.14089811774699,177.31132965556728,209.9494993440666,172.33240474105548,138.2472159125328,166.1079017053329,303.4697643819444,461.4497861857579,198.21162436272934
73,205.72441840964876,376.3691023240473,179.83026465173927,236.31271678686096,177.7696265134066,144.01520356545308,182.73614241488977,215.56247691628906,178.7630285224722,143.01770555006206,171.96905480597934,313.23192112814166,473.1522211547596,205.62944599149756
74,205.95606517269223,277.85846127791297,180.9556319182867,258.9016024600894,178.6206514408752,146.57689482243737,183.4800205538525,215.36259819922046,179.7491357903419,145.44375840184094,173.69392128308343,320.93887489271464,469.6231030448862,205.64386112763768
75,199.99834087821398,427.6303908165367,173.87950854029154,236.66680277210529,172.18310007841853,138.74294330968488,177.79242487175287,211.2085110375694,173.40976479788472,137.51122131922742,166.41998539538747,304.49374798600763,463.6914971945368,199.98986041842983
76,209.12003879645115,370.0965101206032,183.52716160228303,265.39068970321836,182.0264862069118,149.85951497983126,186.2197643504302,216.89933982305294,182.72566008979996,149.15746084261886,176.92783494090676,324.5099455231807,471.00465403753554,208.5127902654301
77,210.61669499198146,286.7972416778176,184.9293057117831,236.9919787301619,183.74597538539808,152.43467930723753,189.1728893477103,220.8808766960959,184.69411245128714,151.4826340230963,179.11892124641005,329.4432499504102,471.8892198680948,210.0270496186952
78,217.5813861764638,346.3856760754199,192.94340335420202,274.0748965898133,190.89464175836565,158.09721280455636,195.87375906807404,227.27376544267614,191.68504987299207,157.30354755498598,184.9542195730465,340.5898733713484,473.4415109061428,217.3155320563117
79,196.23927358807822,253.76689237129196,172.27330148452455,241.47405348743536,170.19658614855436,139.63046569921457,177.02283009142926,209.3449041501353,170.84122478076668,138.98317074696,165.54123587588245,303.093027418836,455.64627770825484,195.69242097868738
80,194.9347177180232,270.95403827910866,169.81339195521693,222.59475104936885,167.99112186573296,136.24806783457805,173.27830600644674,205.33881691204905,168.8545603969101,135.3810718308682,163.05441849057001,297.1040760077251,459.8070821072459,194.7644528685039
81,199.0047177185781,274.2125297897581,173.9323294880468,227.336763310112,172.044969751118,139.68322250174722,175.8334591440901,206.06465718433597,172.88046140067334,138.84428573969396,167.21125754792777,304.4461609141612,443.81777862509,198.48767871369117
82,231.05367623133148,616.9781887822113,203.1809083988134,280.2909640895999,201.4022870916646,167.2802019722799,207.337370198114,243.06585871719213,202.54582440161133,166.1319498764599,196.15400510001922,361.0507064440182,533.6337709976771,231.19568950077132
83,209.12349124921715,368.16781361967924,184.16003941201782,262.64588794554476,182.67616693329126,152.24399927228853,189.3360364600114,222.55248689714006,183.7162571815088,151.19962222054423,178.15057132064308,326.69634384788606,482.47071340515595,209.23274741520854
84,222.95812583010027,348.7062336665214,197.31968944971112,279.0138158770088,194.96467816787637,162.70076196772396,199.63918567701936,232.02618602340755,195.80246619959675,161.85952180470787,190.30746778656467,351.3220525523602,508.5931005808819,222.67717424595483
85,197.01965094136852,302.9498319335682,172.6216906869475,239.80012202754955,170.69212263208217,140.23881834910517,176.2858662358814,207.61428087821017,171.54222577837444,139.38521030070186,166.25257303570905,305.3950576753587,454.60434420305955,196.42679477291833
86,210.7195962766609,355.4491272706416,184.16116429074208,260.0976673383847,182.04561853108072,148.19412905774857,186.9456957540472,220.08448737957875,183.05552763567326,147.18005337309458,176.70956415488385,322.22572888922014,486.8505757937446,210.28432997940868
87,203.65766366410196,677.4156774014725,177.35735479151694,231.83517993113364,175.51610229930517,141.44014727009179,181.42005761551738,215.5608272041617,176.62544367358052,140.3262340535826,169.9765801388835,307.6567280310227,451.2461225087057,203.75291757872495
88,210.81760135470228,253.68287730575935,184.91891405807368,265.6809503815106,183.09899764983655,150.4991573294383,189.802148158955,223.945035000279,183.92126729343636,149.67349810883408,178.9479442073576,325.4119683110954,467.35700491992725,210.53873565005543
89,215.17857927780906,341.3021005094095,188.83230637205912,255.55612683113773,186.98980153001895,154.64062580176758,191.7205632892908,224.10621151474106,187.78433719841235,153.84281450896026,182.27760278457146,334.1350840961063,507.2573275152824,214.6446853618249
90,213.03111133741808,478.2325284144133,187.17226694380517,260.8353092528176,185.45639929406974,152.8219116397422,190.5928237376493,223.1948745504947,186.46067846022606,151.81349185362583,180.36243228508314,330.69298164189024,485.07878355972247,212.92202261975933
91,201.1472884611449,279.52393634787876,175.13869733799226,234.65540050907896,173.3635307680766,141.24660502788217,177.87918567463032,210.2711078005019,174.5368527604994,140.06845077110913,168.84310071208074,309.72019948759186,472.3114152907858,201.2397954333891
92,209.95323817469185,374.49964320871317,183.68352098861632,266.13916255190384,181.98378300323904,149.40091949947842,187.7817054163465,221.4699436052062,182.86927622894459,148.51177358946822,177.27154531084514,322.448018533552,491.48553678572557,209.87409198408233
93,203.9273319737403,331.7006890362934,178.78187201714798,262.75822402329817,177.10970490786048,146.2865349456609,183.76502272653343,216.93465863301424,178.15710469837992,145.23481900320303,172.57660806799558,316.3592212857892,475.1856118035785,203.62402358983542
94,209.351829288045,392.88368515860407,183.1858114134429,233.54567404155716,181.48546279521977,148.14390924951144,187.14599895551382,220.4681841715008,182.36513687241714,147.26060518556946,176.1835936855335,321.4685445558047,470.26338289977747,209.1471070728359
95,198.66974897291612,414.9471716195229,172.95098503874232,246.3724470841143,170.98164135967696,138.62974973714557,176.35322965594327,208.710955759148,171.72935795344452,137.87894771405018,166.96570059355093,303.1717476933798,454.4322514344596,197.96777991239514
96,214.62568195964423,271.84132730562595,190.30171085719354,246.58835515415726,188.89314295945346,158.98647832666717,194.3782626740849,225.5044627856142,189.81717499299145,158.0586363343164,184.47434418958522,342.10735608647326,466.1942513392399,214.53422336999392
97,207.87102200335883,332.5891907682875,182.08590380363069,235.37125869654722,180.51405965491566,147.70788825095855,188.63206268239102,224.13396608301971,181.51013920347268,146.707701727285,174.8503231026597,321.0789734989464,471.1555757661472,207.8979591412522
98,199.97948060385687,309.74743681198663,175.10511694840557,234.04873557367307,173.4254647054447,142.30606900387968,178.1609657988164,209.1523128905153,174.2334226385226,141.49478202393382,168.6529162229472,307.63417296752397,469.0909660424514,199.68131280353677
99,212.4813384611449,397.75088672539516,186.5960139922043,241.1855237860757,184.83842248705946,152.61658833732866,191.11062606404593,224.87080615944498,185.83078059006786,151.62013441841182,179.9704589157558,328.93803914899684,483.99438209612293,212.32639667194894
100,225.21311910055383,349.14228194440506,199.0513833986114,266.1650489622206,197.130734741589,164.1761646546138,201.94625945472688,234.67560877889238,198.02993561900183,163.27325687078493,192.67357184724153,353.3103828991268,488.00223713507313,225.0445595020336
101,201.26717785302407,262.54014575174205,176.36503785037945,247.98059699998564,174.62962395072427,143.08731806161344,180.45174225418148,212.2520030181622,175.37716730745365,142.3366933523531,169.13370334462033,311.51752124844364,475.5149227961843,200.60776720609277
102,199.34527092450563,344.10904941865937,175.83310137971964,236.73837679586725,173.89829454479465,144.79577391279247,179.2261748792561,209.31787137932207,174.5447271238017,144.1466764191993,170.39332777194267,312.189001252205,445.72565785861656,198.66210998327946
103,218.95118276420234,411.21733673943186,192.01354255911252,267.64491403923074,190.17189111532795,155.99217414369923,195.66388349827085,229.594522235297,191.08406461621132,155.07623816606093,184.70898711830827,339.9011334335331,492.061683901468,218.61053761216127
104,190.34751197225935,343.1948747292469,165.73372498137417,232.82692696080676,164.17178223882124,132.75510863773044,169.16199310875191,199.85160524528985,164.99841987248985,131.92506286346293,159.15484741167177,288.9847935602677,432.9797149837759,189.87118358768666
105,217.1421096975402,298.38103035754045,191.0414199058409,262.019682028816,189.6285766615908,156.59544869081662,195.0583671223634,227.67987672535654,190.4590824119983,155.76151868185937,184.2114544687166,337.19728800662057,475.1450466143476,216.8202943816807
106,197.65567962777484,366.08236532630383,173.07764476836084,231.42836193714902,171.32700509096122,140.416153163274,175.66167352282372,206.1832751232133,172.1266375480148,139.61322316930415,166.56990953573666,306.3465885103723,456.3922105002095,197.51393657965286
107,220.02351909695867,387.5787187919665,191.90843355005876,252.66902339272247,189.985930705074,153.93779686317228,196.63726439470994,233.4847114129887,191.0077402803479,152.9117743288545,184.36847581852524,336.2041870404446,495.94829070612303,220.18204329131095
108,198.6965689742247,283.055345384368,173.89422033670223,236.5384432707448,172.61432559315722,141.48472585991152,178.2044361074884,209.95191647920268,173.69832142290127,140.39626271490417,167.19944015506485,305.1028426091355,449.602049509203,198.77169455752187
109,201.17443636994403,299.8509948644084,176.39837468366625,235.02301656947714,174.43456289463592,142.7447289262229,179.7195122230969,211.71958791807805,175.26216563429884,141.9137195720876,169.46072708486722,311.2264235812303,458.50416051220174,201.1496941539869
110,196.44150110914612,302.9043576408325,171.97779676157003,240.50069221813652,170.4018146672642,139.4196059605155,175.17643708675854,205.8244367875752,171.23766112215608,138.58031428457625,165.7571411953815,303.18704782083785,434.75103051631055,196.27519386860317
111,206.06537835942603,293.2562092208468,181.17108495789614,247.96092001325852,179.09091574742848,147.2274363762599,185.04000636892965,217.92949694642746,179.9183902284439,146.39655132209478,174.82939131478867,316.7953022594302,451.27092047351954,206.03131749812408
112,243.36152397255648,410.90572188858164,217.2502261438196,280.23009344313124,215.42099440340607,182.58872753068,220.57654411270013,253.5082307921011,216.32991914982077,181.676054317336,210.7724381096498,389.77797752256186,504.8161707018891,243.19712922728118
113,218.77282507979922,432.1286802840134,192.58538838712593,263.3447475528823,190.74808830548767,157.22468949686836,197.1898051908553,231.5593322983699,191.49376119775619,156.47594249259026,184.2936898522252,340.3633612059091,522.0510649535644,218.67589674023597
114,194.36901870958792,544.199680567054,168.70049772129255,243.35850718606991,167.1750662178077,135.0829535563195,172.92922013539734,205.3547068203946,167.98252003712463,134.27217057823378,162.5711120917734,294.7269219265641,449.99716827214866,193.8463994621098
115,220.02785761303113,305.9600058746989,193.8748819339392,271.6199609626673,192.02941809292355,158.88351945391582,196.94273867247256,229.26455203140128,192.79643335309842,158.11334071759285,186.87289383895794,343.1469924818178,497.37330199915766,219.43791076117787
116,207.19931692352088,320.04865239505784,181.2502619728298,239.27860512051805,179.41314080746798,147.01923208437609,184.78851652691054,217.67345246155656,180.2299024571224,146.19910340381003,175.18874401925294,317.6531040858439,469.2243372135636,206.9227003386783
117,207.53155429203426,292.28631706037805,182.06726036540465,236.448141723339,180.41042474129782,147.9966073519596,185.05590088189962,216.40832351013583,181.17248323972112,147.23140971885712,175.00866122313073,320.20795106531233,471.1549086500317,207.1173714324456
118,221.0974622511023,335.68717349166207,194.40821039219423,287.6113609300964,192.47262631342238,158.59893074229464,198.39437950124386,232.78423171373962,193.5140729631051,157.55319002633763,187.0928413574147,344.0215896827441,499.50424170990226,220.94072080789317
119,190.82733772732675,337.5319011276655,166.28648715526782,245.1029287913302,164.45710195436104,134.19960280043756,169.40681856154526,200.60299055571124,165.37348264867788,133.2794432065807,160.43137127744248,291.40059167575293,446.26085136390503,190.70355889350697
120,194.55852061129454,378.9692610271937,170.36241493865415,239.64040237460037,168.3524583446636,137.38534998265524,174.15392996754198,205.84858724565407,169.4111619835148,136.3222842226093,163.63732896796344,298.48083999144757,444.341686588894,194.24564763840164
121,217.38352120008156,475.15083105020034,191.97390754477559,257.4326174737989,189.7635726317761,157.43597529924352,194.8933965378395,227.0724690365241,190.62842341244794,156.5675555573437,185.1063635861621,339.4247206986751,492.25189088725944,216.81282380507514
122,218.49054862419737,311.3611873199257,193.09651760645647,269.16329453092806,191.06297039290865,159.24909995560523,196.91547800732394,230.0352896646081,191.96592286072908,158.3424236328743,186.57011079248502,344.51878555252335,488.508796568739,218.33027322885954
123,199.44850111680995,362.28657700570244,175.1285005290608,233.1627541768166,173.6243935538144,143.10004688278653,180.70176009229075,213.6785851201948,174.70273102803577,142.017262799919,168.9321579745815,308.60839515781447,441.42990789209773,199.52384981666458
124,215.57668623681883,475.81103041688993,191.1706974796937,269.1340368018321,189.68433380896698,159.59480738048273,195.28572178178382,226.71024345628877,190.8162450348198,158.45822748227286,185.34172801973352,342.9179432922183,462.5811326629939,215.50746668775537
125,195.61225088755447,367.7052911800647,170.80639707452764,240.64855402029804,169.40022835598145,138.28066282439244,174.36698032800498,205.33050540185044,170.47212051594266,137.2043498219302,164.49887438785123,301.36612786673743,435.41377613077833,195.3970032824205
126,195.67831606136158,295.01991191194253,171.09516825984463,232.9574413853438,169.1681750230308,138.13406969469168,173.93425297949622,204.57220583702917,169.90679486050715,137.39240527760123,164.4912542814045,301.0663253184472,454.82487224371005,195.04004590033625
127,204.85741769012273,373.2110006343625,178.95751655090464,226.53138466519235,177.21645202264156,144.68820480722812,182.30645417424088,215.28573556304244,178.25604697083344,143.64432255689718,172.15684791851743,315.6432335844062,475.06663350932894,205.10572990577137
128,194.67758645282336,252.8197026997527,169.44159175865846,237.78274469817077,167.88447647338,135.7406136970405,173.10199603473274,204.87087411402877,169.16899103889384,134.45080385276924,162.29585847505288,295.8267228893243,449.19972882717855,194.43583386316834
129,207.41026925871833,247.40417371258576,181.96538069500184,252.4450174939078,180.17307265461585,148.14768236653424,184.91359553044666,216.70599117805045,181.1656584648367,147.15100624342028,175.07491570192255,321.26694999390384,473.35238009027603,207.22494841380131
130,183.62543161576463,273.8758396913283,159.7159350410792,221.5465572152581,158.4665101254039,128.07247779523738,162.65827411818842,191.65063266507786,159.22323298010923,127.31263433944171,153.20969738454082,280.73992635983234,415.7145977515927,183.2671080319717
131,208.5058256288367,298.32809174230044,183.1185182175172,255.15847593429052,181.0322438103656,148.62708928656085,185.6975165684121,217.3079591301906,181.959169723674,147.69633961206833,176.37950961702202,322.34603564684727,471.17559551059327,207.97741107436818
132,196.24070823936958,298.6924000159671,170.81259010039827,228.1455166339323,169.08807532393362,137.032097466228,174.81763769709758,207.24486140543436,169.87744832040963,136.2394704180655,163.9368183964663,300.2723885574305,460.6949319927433,195.78573380114426
133,192.97896754266387,259.5197893185839,168.01999207326287,225.9785375278583,166.22822566432745,134.68217242137146,170.6489829041085,201.5400594184758,167.04981206046773,133.8571939161905,161.38099271386184,294.93683989263917,452.6415989987181,192.69853894688498
134,214.99459756348702,383.0286072358186,188.13059224440457,253.72570401429903,186.0760995424819,152.02143477888865,191.23172941274285,225.3734465173948,187.14607345025857,150.94705092320058,181.00108049458947,330.9713743913063,493.9335532383674,215.06219022344808
135,207.52354272546447,312.6239015954238,181.87686670483393,243.6857013346099,180.1044744257214,148.21578268456093,184.14987504718843,215.32809270550507,180.90528511816765,147.41167095184278,175.15618249997755,322.03305632125506,487.8934408682211,207.2372923445981
136,191.53553404194102,536.5659175498157,166.60458087964096,222.0902944888593,165.16669756742002,133.96365427726886,170.39138292274615,201.61474488247006,165.95242666593083,133.17468744967027,160.3464486714748,291.7341040562996,445.3512347462191,191.1653791468756
