,"market for curtain wall, triple glazing, coated, high perf alu frame","market for curtain wall, smart glazing, high perf alu frame","market for curtain wall, vacuum double glazing, coated, high perf alu frame","market for curtain wall, triple glazing, two coatings, xenon, high perf alu frame","market for curtain wall, double glazing, coated, high perf alu frame","market for curtain wall, single glazing, coated, low perf alu frame","market for curtain wall, double glazing, coated, krypton, high perf alu frame","market for curtain wall, triple glazing, two coatings, krypton, high perf alu frame","market for curtain wall, double glazing, two coatings, high perf alu frame","market for curtain wall, single glazing, low perf alu frame","market for curtain wall, double glazing, low perf alu frame","market for curtain wall, double skin facade","market for curtain wall, ccf","market for curtain wall, triple glazing, two coatings, high perf alu frame"
199,2.6716557650477437e-05,5.242280974011265e-05,2.4026953208228024e-05,3.0116475974198346e-05,2.3874267936330846e-05,2.0389159552504984e-05,2.420007340375108e-05,2.7218614635195796e-05,2.3952387218860675e-05,2.0310718414809023e-05,2.291456993016114e-05,3.91850092612069e-05,5.737623257609303e-05,2.656700438025957e-05
200,1.9897800226784145e-05,2.9272857971348437e-05,1.769252053680176e-05,2.1641280854454034e-05,1.7477147308398483e-05,1.4465595644413356e-05,1.7678697372382933e-05,2.018629543723589e-05,1.7564574190060346e-05,1.4377808263611661e-05,1.6822129133156536e-05,2.9337569225836992e-05,4.0487169564970816e-05,1.9783195125089396e-05
201,2.698338895110165e-05,4.960935819361096e-05,2.3964227584786126e-05,2.840938791081981e-05,2.3778134760156506e-05,1.9664460315987598e-05,2.3973105702442908e-05,2.7069783627934492e-05,2.3887325443579705e-05,1.9554820058529783e-05,2.2734354534769702e-05,4.050284669246657e-05,5.741345702016478e-05,2.6679840892214082e-05
202,2.1269369594561278e-05,4.745091812585609e-05,1.8822634095790988e-05,2.2892964878460008e-05,1.8651075918100706e-05,1.5517500914203346e-05,1.8900903170947155e-05,2.156577730568082e-05,1.8733242269167416e-05,1.5434995404735107e-05,1.8061179476933903e-05,3.143946721770255e-05,4.4621554439381774e-05,2.1066122748693813e-05
203,2.201726325062987e-05,6.444422054288558e-05,1.9360010133053164e-05,2.3693287758624293e-05,1.931556907016821e-05,1.4771666798784387e-05,1.9604237020371697e-05,2.235926387417967e-05,1.9394328954787473e-05,1.469258208388893e-05,1.7199579003081282e-05,3.063749842465022e-05,4.5840030838373706e-05,2.17819277856245e-05
204,2.7439911181334597e-05,4.033566351713131e-05,2.3984203079155068e-05,2.8684211661056417e-05,2.358887177566325e-05,1.911438865856624e-05,2.3777902343561832e-05,2.7624256508932423e-05,2.370337774487286e-05,1.899941043070694e-05,2.327006908509455e-05,3.944781147091156e-05,5.224397118793862e-05,2.724619592575193e-05
205,2.551979535003082e-05,3.673960483265034e-05,2.2932945492231918e-05,2.7870925135822363e-05,2.280445230552428e-05,1.933363534651898e-05,2.3095752043539606e-05,2.5836122207553577e-05,2.2939678148293707e-05,1.9197851050146973e-05,2.1698940813773236e-05,3.8166007880340925e-05,5.321607206875286e-05,2.5253521592410644e-05
206,2.4496060991322565e-05,4.0647354840480166e-05,2.1692331929098816e-05,2.604079516071051e-05,2.141903807876618e-05,1.6953763351317163e-05,2.161458276179611e-05,2.450994414272948e-05,2.1517160029736662e-05,1.685523686865689e-05,1.9883295108272166e-05,3.5182761975921415e-05,5.014256334862386e-05,2.4118854322872735e-05
207,2.117896569218997e-05,3.5230141735421996e-05,1.872921004734432e-05,2.3804811280398066e-05,1.84073743699087e-05,1.4726995884012874e-05,1.861706483468358e-05,2.145836576820783e-05,1.847220366962386e-05,1.4661899323064592e-05,1.7473698802041582e-05,3.0595622668667686e-05,4.4304971673246924e-05,2.1038985015648024e-05
208,2.1330610270021414e-05,4.128908522851044e-05,1.8716261937352117e-05,2.3395576458196223e-05,1.8464895855751908e-05,1.4908533680202329e-05,1.8639102569548296e-05,2.1544466479942028e-05,1.8561062171435108e-05,1.4811970475842897e-05,1.771343710138159e-05,3.160866004930429e-05,4.53055437559849e-05,2.1196051484275995e-05
209,1.8682021679457988e-05,4.876525490429173e-05,1.655579073479384e-05,2.009375292172019e-05,1.6468021941257302e-05,1.4134013892749607e-05,1.666633707084487e-05,1.8907679076554917e-05,1.658184867810567e-05,1.401971818169125e-05,1.6150142677916112e-05,2.8245117271854464e-05,4.0541114629205633e-05,1.8511049242309414e-05
210,3.2323463253512755e-05,4.9614635883779114e-05,2.8968001115803926e-05,3.557129021247314e-05,2.8829164467383215e-05,2.356806476231257e-05,2.917888264455341e-05,3.247330246066137e-05,2.893979930057314e-05,2.3456973722930344e-05,2.6615426406943715e-05,4.969718900935474e-05,7.046738716399302e-05,3.1773865479795574e-05
211,2.500027819324708e-05,4.470807418515027e-05,2.1915304739042936e-05,2.8139134338713682e-05,2.1631568013194846e-05,1.6744364741173145e-05,2.1808187576181718e-05,2.529305245000865e-05,2.173085979409681e-05,1.6644663633990404e-05,2.018140883823671e-05,3.6269776342366025e-05,4.838156561521256e-05,2.4939813562685044e-05
212,1.9945296822568633e-05,3.2358974075386924e-05,1.7509569198649e-05,2.3161968562437655e-05,1.7299075011215977e-05,1.4403773526804856e-05,1.7497109154188782e-05,2.015437016575373e-05,1.7374132590278743e-05,1.4328406764648405e-05,1.7128979498281606e-05,2.9314645296401137e-05,4.0273501603286704e-05,1.97583017303248e-05
213,2.4461443225981303e-05,3.6438241663802324e-05,2.1647640010660308e-05,2.7710784099320283e-05,2.147664961712903e-05,1.7618723529655557e-05,2.170068775690069e-05,2.4491370133254466e-05,2.1570582119993713e-05,1.7524404488278965e-05,2.0499113205804344e-05,3.651717032948016e-05,5.1872627165700186e-05,2.4043294390351276e-05
214,2.401730083757549e-05,3.667069911533858e-05,2.120727161549578e-05,2.630893729620355e-05,2.0877984585220273e-05,1.71223339988971e-05,2.1045530558309247e-05,2.399072469088888e-05,2.0970541963333963e-05,1.702939523040937e-05,2.042591945712801e-05,3.4477591160932715e-05,4.6642684678171694e-05,2.3655632908153363e-05
215,3.5269736468636994e-05,5.186870854790265e-05,3.16201642885633e-05,3.7318630240460315e-05,3.1493166480486865e-05,2.7078619794398138e-05,3.179153499459622e-05,3.5560910589884615e-05,3.1666226698917564e-05,2.6904845962478137e-05,3.0529061059326695e-05,5.584304275960478e-05,7.585795947148004e-05,3.4964173053259994e-05
216,2.5915421314802665e-05,5.521263520439252e-05,2.258140249445311e-05,2.8513623171920208e-05,2.2410348957305367e-05,1.7286202468238776e-05,2.254737613940173e-05,2.6044012072403532e-05,2.2519051277052333e-05,1.717705188814093e-05,2.0775720621116653e-05,3.689899614028352e-05,5.232735706285005e-05,2.5769957425252408e-05
217,2.5930012238956838e-05,5.5442101902404194e-05,2.310345047038931e-05,2.8802219411563648e-05,2.2832499222597527e-05,1.887943794100206e-05,2.3123132184339634e-05,2.6284171216732857e-05,2.2914996654408347e-05,1.879660071952531e-05,2.19482984756694e-05,3.932715645278142e-05,5.3222485122174236e-05,2.5702905646516543e-05
218,2.0311960744205487e-05,4.966890968833508e-05,1.788173008501024e-05,2.2122197842696384e-05,1.770808018765961e-05,1.4446695814656554e-05,1.789081980436125e-05,2.053855440535322e-05,1.7788045752156437e-05,1.4366401659708922e-05,1.6927063183456174e-05,3.0248008732583794e-05,4.348987489033868e-05,2.0173076038797866e-05
219,2.410880403839984e-05,7.46806311058024e-05,2.1435282574776665e-05,2.591177405263109e-05,2.1330374680309552e-05,1.789248584869627e-05,2.154668523365084e-05,2.41467311476122e-05,2.14278228590014e-05,1.7794636030272882e-05,2.031566807911991e-05,3.64977980274105e-05,5.507074118501572e-05,2.3714110241224007e-05
220,3.2198286143826115e-05,5.390431415905246e-05,2.834542080816831e-05,3.4174478911615174e-05,2.802821730241073e-05,2.1836110380786833e-05,2.826327034331669e-05,3.217818847998901e-05,2.816974868083345e-05,2.1693996313081712e-05,2.580249206922462e-05,4.690500679394438e-05,6.780863680719266e-05,3.170808393630037e-05
221,1.8308776459883096e-05,3.3717479976410074e-05,1.611456711517635e-05,2.0036661462095552e-05,1.6028559241882735e-05,1.2774800335242052e-05,1.617442535690859e-05,1.8497575236824583e-05,1.609723886979854e-05,1.2705837388907987e-05,1.4935096027204326e-05,2.6600557792231006e-05,3.662203280249041e-05,1.8205843207029915e-05
222,2.7181134254538655e-05,4.439180012371859e-05,2.3726775052669365e-05,3.0001279189171164e-05,2.3434798729420592e-05,1.8099115874468658e-05,2.3657981503997523e-05,2.7478200838064953e-05,2.357533842574454e-05,1.7957996567293966e-05,2.1807120248245012e-05,3.898108576757564e-05,5.619112299568576e-05,2.7031835117879207e-05
223,3.322138553405166e-05,6.480992228909438e-05,2.9842484866003955e-05,3.496563449873517e-05,2.9694174277888684e-05,2.4296192290433443e-05,2.9941085389584438e-05,3.323455298142769e-05,2.9859673253691807e-05,2.4130011610106385e-05,2.7393302447719003e-05,5.025421594907943e-05,6.747212258606828e-05,3.274073091734078e-05
224,2.1908047038102523e-05,3.767577327677149e-05,1.9245601849927293e-05,2.4855251877424125e-05,1.886695414800735e-05,1.5371919530917266e-05,1.8995432242858978e-05,2.198462461857614e-05,1.895925898919518e-05,1.5279234289707776e-05,1.8696763566262697e-05,3.1343787336331495e-05,4.165497247254702e-05,2.1727668714216336e-05
225,2.7473074590880123e-05,4.783127984587464e-05,2.3774695770664007e-05,3.0152532876768707e-05,2.3511599525411563e-05,1.816871076728155e-05,2.379923271502787e-05,2.790925609655975e-05,2.3631824621299763e-05,1.8047990411757854e-05,2.2357549611667406e-05,3.960827828991459e-05,5.32163211746364e-05,2.733398924368808e-05
226,2.5100539609594618e-05,5.3711751704508773e-05,2.221649383384398e-05,2.6632927314587238e-05,2.192751820512421e-05,1.7824569714073932e-05,2.2172389231687487e-05,2.544140033150964e-05,2.2029784843227892e-05,1.772188144330888e-05,2.1077890099855924e-05,3.562635872410767e-05,4.894997551115797e-05,2.4951657994520285e-05
227,2.4902312655972523e-05,4.382385895179483e-05,2.2050707417222603e-05,2.719253066996042e-05,2.1843594928302075e-05,1.763286508268781e-05,2.213335980630187e-05,2.522591822772668e-05,2.1934320971215176e-05,1.7541765237100425e-05,2.0578495707537445e-05,3.651302308101004e-05,5.0868452436401544e-05,2.464638870955072e-05
228,2.168992993457379e-05,5.309758739574597e-05,1.9178649815846838e-05,2.4302729161358502e-05,1.8917605786137347e-05,1.567933661799894e-05,1.9137649966520346e-05,2.199263994412359e-05,1.9015612525850533e-05,1.558092607417669e-05,1.8347677675365563e-05,3.213857287149746e-05,4.7008845997750784e-05,2.155255117468659e-05
229,2.1473100909375984e-05,3.652087362791738e-05,1.9116546577777726e-05,2.3395835445604097e-05,1.8865800009620825e-05,1.555660236627286e-05,1.9018828322268594e-05,2.1594920286283137e-05,1.8940500687866186e-05,1.548159401527762e-05,1.8139661979212478e-05,3.1423611955163986e-05,4.320585156816143e-05,2.1288864108517105e-05
230,2.210385670565058e-05,4.2092655740417386e-05,1.9383439350907456e-05,2.4447859400084704e-05,1.9093195074476166e-05,1.5573694313023987e-05,1.9233351728348954e-05,2.230397627912217e-05,1.9182032268754658e-05,1.5484490500401885e-05,1.879410384035233e-05,3.162659439837709e-05,4.2747194499565206e-05,2.2023662916068328e-05
231,1.543786333183466e-05,2.7057373291966083e-05,1.3808428476039668e-05,1.7373625956502697e-05,1.357745664570574e-05,1.1757403726040315e-05,1.3702814367546561e-05,1.5596779320881873e-05,1.3629652708503983e-05,1.1704992119940984e-05,1.366209490037582e-05,2.3185711312461168e-05,3.062798207859567e-05,1.5346063565069822e-05
232,1.9015476653583963e-05,3.501109546369026e-05,1.68686776415579e-05,2.0617817202290256e-05,1.672004160066635e-05,1.4595161014855364e-05,1.685770806918234e-05,1.9135631908248054e-05,1.6800904358131444e-05,1.4513964756969696e-05,1.6904408030862156e-05,2.939840019487149e-05,3.909759051935204e-05,1.8860298874999367e-05
233,2.597665721170535e-05,3.6986811168309715e-05,2.2661438167638337e-05,2.840241491107492e-05,2.235617329281978e-05,1.7596628604024907e-05,2.2496711068024085e-05,2.6137586304324986e-05,2.2484200259928588e-05,1.7468074122735347e-05,2.1476890514702034e-05,3.709214276881232e-05,4.9222398982495456e-05,2.585651118754339e-05
234,3.4571577496933186e-05,9.011367139610054e-05,3.0536091800406964e-05,3.835394105194291e-05,3.0344695215828034e-05,2.489970619162111e-05,3.0601569450792646e-05,3.47438181430733e-05,3.0493312138383958e-05,2.475047732120583e-05,2.9140421516480885e-05,5.171487138238688e-05,6.774790412045328e-05,3.42300698462029e-05
235,2.44347152525153e-05,5.219688978641568e-05,2.1298045611467174e-05,2.5694976268611486e-05,2.1002016425655432e-05,1.6876752012576606e-05,2.1149550588996487e-05,2.4496947253400902e-05,2.110181644949133e-05,1.6776541179308733e-05,2.0503438524796743e-05,3.573661653027447e-05,4.939426063635772e-05,2.420188028895634e-05
236,1.8295461837505522e-05,3.18637160811326e-05,1.643137173431366e-05,2.007192521637806e-05,1.6272187829597683e-05,1.3626006505145624e-05,1.6417269556682926e-05,1.844547837904139e-05,1.6333961144560992e-05,1.3563978616075332e-05,1.5510646560540125e-05,2.7089559531555187e-05,3.6929084088594444e-05,1.8155314786065746e-05
237,2.8537035177445522e-05,6.812932466408774e-05,2.5427595360966655e-05,3.057280660741241e-05,2.506326888746448e-05,2.022507762408343e-05,2.5272499688557948e-05,2.8589018376550553e-05,2.5168637124621297e-05,2.0119275476216923e-05,2.349234857374682e-05,4.2778093160833156e-05,6.0710841471352185e-05,2.8170554581362217e-05
238,2.3299676469387032e-05,3.841215439561987e-05,2.0161312791173156e-05,2.5246363486645492e-05,1.990453816119138e-05,1.540864925429726e-05,2.0098515847996178e-05,2.3601561576868876e-05,2.0017385779395477e-05,1.5295336303636196e-05,1.9041654449808747e-05,3.292671682364674e-05,4.438909083163239e-05,2.321360631440737e-05
239,2.234716806749033e-05,3.373007760678273e-05,1.9819062459996876e-05,2.4730694142369478e-05,1.9642376433586236e-05,1.6347364598595657e-05,1.9778479971213e-05,2.239351722528145e-05,1.973172674199248e-05,1.6257645891401307e-05,1.8966884661879418e-05,3.312776274062043e-05,4.674325790874844e-05,2.2121310106624404e-05
240,2.8250522500658956e-05,7.390866028351918e-05,2.502567697438304e-05,3.0711850790822224e-05,2.4895873291706142e-05,2.0810080876195253e-05,2.5268576087429553e-05,2.8658469968895986e-05,2.498716054905792e-05,2.0718416865925748e-05,2.3837813685658127e-05,4.305199762287137e-05,6.648668410148114e-05,2.7913064869864995e-05
241,2.554975333668467e-05,3.981746288616866e-05,2.2248313931683435e-05,2.7555210765530306e-05,2.172720130295136e-05,1.7285986095846913e-05,2.1879929906740337e-05,2.5857812495098735e-05,2.1835348042008615e-05,1.7177393388844993e-05,2.165067515596101e-05,3.5997406900388534e-05,4.552285875587797e-05,2.5552355566820682e-05
242,3.0390526825656727e-05,4.479431507364212e-05,2.72159845027655e-05,3.327928973191752e-05,2.6914258419095208e-05,2.2705425437254894e-05,2.7113364767753874e-05,3.0477318639745174e-05,2.70099902976199e-05,2.260929891994983e-05,2.6024226709142294e-05,4.737091723719734e-05,6.468025053506482e-05,3.0079105947962095e-05
243,2.7442452601701664e-05,4.2652064574170546e-05,2.4389701818687665e-05,3.0490558311046234e-05,2.4032935540956044e-05,1.9972696334484253e-05,2.433924716535278e-05,2.7976665575692075e-05,2.4150593452791016e-05,1.985455320919334e-05,2.3471958159661814e-05,4.104570136652708e-05,5.380584127873043e-05,2.7364042397685095e-05
244,2.538895037254274e-05,6.0527097494629935e-05,2.2262499644653008e-05,2.7330708548446953e-05,2.2049418525982712e-05,1.746931552379203e-05,2.223775666249442e-05,2.5517493366360535e-05,2.215483617709673e-05,1.736346314517904e-05,2.0713051234264105e-05,3.683402170099723e-05,5.333550418253777e-05,2.5140816847734303e-05
245,3.358962831297594e-05,5.574934783107696e-05,2.9869190129778615e-05,3.61532803714922e-05,2.977730021478907e-05,2.4272817424287567e-05,3.0164604654360338e-05,3.372234809198666e-05,2.9927282104203868e-05,2.412221654854637e-05,2.7457081466870042e-05,5.077797372504323e-05,7.861966381891619e-05,3.294773746316295e-05
246,2.629757461154318e-05,4.8108555627087865e-05,2.3489175129747914e-05,2.7568161943845016e-05,2.3296629587062912e-05,1.902347684578802e-05,2.352991840371867e-05,2.643843060821137e-05,2.341466275358984e-05,1.8904956761619896e-05,2.1759254811609102e-05,3.930389542369075e-05,5.451341739063564e-05,2.5971851398900538e-05
247,2.591485213082952e-05,4.2178080143391017e-05,2.3246039892794174e-05,2.7018694398955506e-05,2.31151558039333e-05,1.9096304656400857e-05,2.3369200329288852e-05,2.6153862858792854e-05,2.3239521382285923e-05,1.8971426359331977e-05,2.165088938356745e-05,3.965163507437291e-05,5.168610850280682e-05,2.564577401362057e-05
248,2.0416772638324836e-05,4.49422051326323e-05,1.801130281805681e-05,2.238955240444908e-05,1.784890761787097e-05,1.4591669063579685e-05,1.798286628934874e-05,2.0517342662714704e-05,1.795260197500873e-05,1.4487547585448389e-05,1.7175156032467102e-05,3.0258809446132697e-05,3.894017276191456e-05,2.0249425811917616e-05
249,2.3322262474446672e-05,7.838562727236211e-05,2.0913857279155387e-05,2.4762554056572145e-05,2.0727646379311024e-05,1.756186982964294e-05,2.097814468880997e-05,2.3622672443698165e-05,2.0816216852161792e-05,1.7472934024469823e-05,2.004227990581206e-05,3.569807115149569e-05,4.794478858812174e-05,2.3121675706766945e-05
250,2.1885673462430894e-05,5.6803139703818146e-05,1.9166774031787445e-05,2.4232886336627324e-05,1.900990800088293e-05,1.5603210451191202e-05,1.9193375975787664e-05,2.216608064000149e-05,1.911199972269045e-05,1.550069759686106e-05,1.850911501470709e-05,3.178553338150222e-05,4.444133907571433e-05,2.1799144845629915e-05
251,1.990903263964854e-05,4.089133373701154e-05,1.7680704292390247e-05,2.176517003977962e-05,1.755086390789452e-05,1.4312086568793483e-05,1.7749061174194805e-05,2.0164751662364535e-05,1.762309828991671e-05,1.4239554814113241e-05,1.648534785493458e-05,2.9679018809508375e-05,4.199665363703677e-05,1.9768358312811907e-05
252,2.7298392879466656e-05,4.248250721637798e-05,2.3896966954542603e-05,2.8907769253781256e-05,2.3623872374547418e-05,1.89740619485481e-05,2.403613764054882e-05,2.803117009382668e-05,2.3741867738146662e-05,1.8855580346920356e-05,2.274055667840012e-05,4.069969344944771e-05,5.365369842916465e-05,2.720663981892684e-05
253,2.9677572106395936e-05,4.0929687379097314e-05,2.6029281780064533e-05,3.1349247562679335e-05,2.5678806277733442e-05,1.9784219146326183e-05,2.589924942895981e-05,2.9635179128438177e-05,2.578534279546161e-05,1.9677243406490454e-05,2.3686423889797893e-05,4.271820249342049e-05,6.218924354787925e-05,2.9194294572460132e-05
254,3.0325388724140986e-05,8.162216843122825e-05,2.679413795122089e-05,3.37090473083163e-05,2.6530609317722466e-05,2.17951456078053e-05,2.6753076090425925e-05,3.045451106123849e-05,2.6646732244548574e-05,2.1678543679785323e-05,2.573405239692141e-05,4.352262897957715e-05,5.807420786396961e-05,3.0009579023531653e-05
255,3.0988125742334577e-05,5.5014492777949304e-05,2.7804743962965028e-05,3.282640264857657e-05,2.768142914539842e-05,2.2794092461785182e-05,2.7943109325545734e-05,3.121300204846615e-05,2.777999750461974e-05,2.2695117823898813e-05,2.5580598803670374e-05,4.803882623016572e-05,6.833503796594276e-05,3.068964170702746e-05
256,3.297049027611993e-05,5.8381762484261475e-05,2.929678555415258e-05,3.5246137545681185e-05,2.897562134352264e-05,2.3818125176734722e-05,2.934070764959246e-05,3.3179581777243177e-05,2.911531245327222e-05,2.367785812583568e-05,2.7590567281097095e-05,4.875285809213596e-05,7.283586860814752e-05,3.2449409076744606e-05
257,2.1423696942902567e-05,3.509867597495252e-05,1.8673421249719208e-05,2.3070110766217576e-05,1.850664502304212e-05,1.5125733303239928e-05,1.8671423852434234e-05,2.1603474566481293e-05,1.859217739423402e-05,1.5039848352071438e-05,1.8264217200779345e-05,3.067652568099771e-05,4.1216614404259985e-05,2.127391706926587e-05
258,2.5311687613293112e-05,5.0590895326667665e-05,2.2589361072037148e-05,2.831616777787527e-05,2.2327931554629942e-05,1.886094803748113e-05,2.2674088614489248e-05,2.58279229149942e-05,2.244053663456957e-05,1.8747878671616673e-05,2.1752827336205612e-05,3.682759303751153e-05,5.2311784014864824e-05,2.5135608247894935e-05
259,2.3960481896447318e-05,0.00010351488086392318,2.116198714158886e-05,2.7219117619845366e-05,2.0919749487580858e-05,1.6863753824887594e-05,2.111042759425814e-05,2.4027938627461805e-05,2.1017981358274505e-05,1.676511632608332e-05,1.9787307545040143e-05,3.457250384531168e-05,5.087264561167217e-05,2.364658125815169e-05
260,2.6462854135046482e-05,3.901882692370874e-05,2.3280573253241006e-05,2.8413764437262182e-05,2.3171342185710823e-05,1.894862578450764e-05,2.3406025210577264e-05,2.667130627571505e-05,2.3325796832003684e-05,1.8793534711087644e-05,2.2156083227688937e-05,3.957926976482163e-05,5.551664450604596e-05,2.6201940381953163e-05
261,2.0952213252426214e-05,3.888626430806458e-05,1.8865835829464824e-05,2.3476397833773134e-05,1.8559887448765275e-05,1.579789128750791e-05,1.877358813560923e-05,2.128487630205357e-05,1.870049853703472e-05,1.5656700472479347e-05,1.800967653404317e-05,3.213089236571008e-05,4.4401666020890075e-05,2.085747544550957e-05
262,2.444174339385295e-05,3.6041377673021305e-05,2.1364814125174848e-05,2.6536839597926195e-05,2.1201421448754248e-05,1.6377833071729516e-05,2.1354896414612714e-05,2.4553318724200993e-05,2.1293771434143325e-05,1.628510257167964e-05,1.9602820030921842e-05,3.4622753751480294e-05,4.8925426602242975e-05,2.424636918487137e-05
263,2.253855010527482e-05,3.45951765024453e-05,1.9676351633407128e-05,2.5338862371024387e-05,1.9254197736880135e-05,1.5182564791021756e-05,1.9402396030331828e-05,2.2778138726750967e-05,1.9347260951323246e-05,1.5089117619050092e-05,1.883939915504402e-05,3.230576384309396e-05,4.1470010529464746e-05,2.2481741902932616e-05
264,2.2444867244547566e-05,4.581411897891132e-05,1.9605004500223527e-05,2.4569697382054866e-05,1.94650630875767e-05,1.6033762273619162e-05,1.963995770753269e-05,2.2417647574329215e-05,1.9552320686733047e-05,1.594614467376465e-05,1.9031662925701182e-05,3.299635395039221e-05,4.71235586354593e-05,2.206785780259243e-05
265,2.126229011149877e-05,4.4019551931586006e-05,1.9010319030135537e-05,2.3361112249315056e-05,1.873964439313605e-05,1.5773126997583615e-05,1.892077592902164e-05,2.1506704288858e-05,1.881642472306619e-05,1.569603049684264e-05,1.8368502300757213e-05,3.123617525311563e-05,4.068367139891342e-05,2.1144441237244624e-05
266,2.0928893309746843e-05,3.936681534355815e-05,1.8669135982949636e-05,2.5247952627141346e-05,1.836753482517018e-05,1.528815318961812e-05,1.8549389912593835e-05,2.1183861317017384e-05,1.845011464886565e-05,1.5205233053133401e-05,1.7949568286510996e-05,2.9962237452515338e-05,4.1052474221564835e-05,2.082015117403341e-05
267,2.6956802132383726e-05,5.8374379476901285e-05,2.3967218214113343e-05,2.9249469939294554e-05,2.3683550094626267e-05,1.948393419575697e-05,2.3967147285978525e-05,2.7257015944723518e-05,2.3777339243316523e-05,1.9389758312124164e-05,2.2574994142894092e-05,3.917672421282486e-05,5.8052684180151064e-05,2.668982172346866e-05
268,2.5210851098861835e-05,6.114375059591747e-05,2.2410724484900956e-05,2.71595140639071e-05,2.2226210176016003e-05,1.821474382313646e-05,2.244021789716878e-05,2.5397439591820723e-05,2.233104463824968e-05,1.8109477357174133e-05,2.0909086600243546e-05,3.768657790665177e-05,5.602429246244091e-05,2.4969424184981348e-05
269,1.671201773684983e-05,3.239437879628106e-05,1.4888554879939434e-05,1.8576097274458843e-05,1.4732596033836858e-05,1.2399780354696407e-05,1.488851845379628e-05,1.6927439033019198e-05,1.4808701659495708e-05,1.2323360924608055e-05,1.4343644593330497e-05,2.5043241141396043e-05,3.3381714040410584e-05,1.661559427447791e-05
270,2.182143082073578e-05,3.622665481953567e-05,1.9357709427367245e-05,2.355664724619526e-05,1.9076888243400624e-05,1.5186449273363258e-05,1.9235070635302716e-05,2.1955945056479785e-05,1.9144723356791158e-05,1.5118334377306563e-05,1.788925406923108e-05,3.117756264080934e-05,4.344609220318172e-05,2.1639580274699416e-05
271,2.2836901673218443e-05,4.568677156801268e-05,1.996079360101818e-05,2.4747333968060745e-05,1.9682245245452265e-05,1.5561206927760848e-05,1.9797139227787164e-05,2.2900213007420825e-05,1.979906362152993e-05,1.5443906904123648e-05,1.8916966158885213e-05,3.173676836553725e-05,4.3066272085749924e-05,2.2670424835695436e-05
272,2.0969476480351663e-05,5.686805341364128e-05,1.8541228103492953e-05,2.2825112970996564e-05,1.8398145167571512e-05,1.5099152378953724e-05,1.861998020801495e-05,2.133358043282358e-05,1.8465476180505393e-05,1.503154375832086e-05,1.761697105762856e-05,3.033625496358142e-05,4.239754962060525e-05,2.08899101864775e-05
273,2.040052026951428e-05,3.893087141524301e-05,1.781964792476901e-05,2.1966539503110985e-05,1.7594213336146886e-05,1.4191500879627435e-05,1.782608540369235e-05,2.080129999454589e-05,1.767534721382512e-05,1.4110031740176487e-05,1.7214532308802283e-05,2.862644879876142e-05,3.878026155119315e-05,2.033755750716107e-05
274,2.8833997935203636e-05,4.39578438775287e-05,2.5343800310842538e-05,3.031630327384428e-05,2.5152479354022864e-05,1.997547875395417e-05,2.5381596838372757e-05,2.9069533047689033e-05,2.524642677378833e-05,1.9881143506012407e-05,2.353816873290591e-05,4.201146158270771e-05,6.000630061294739e-05,2.8611298334798744e-05
275,2.5313479959012e-05,7.859515631849362e-05,2.2695174817205873e-05,2.6884009631736227e-05,2.2431669475687573e-05,1.893223795528504e-05,2.2676475797201976e-05,2.5470863885265554e-05,2.2532357621320443e-05,1.8831134491276416e-05,2.1660294944710385e-05,3.8816254344681685e-05,5.355329803513877e-05,2.4981251221089382e-05
276,2.4266946868769404e-05,5.237115518720077e-05,2.1218247823648998e-05,2.5963219399140818e-05,2.1021804018569947e-05,1.6409271207805174e-05,2.1266970937929706e-05,2.4592408288405195e-05,2.1136237639306788e-05,1.6294365743303726e-05,1.9728547597507417e-05,3.334165581716527e-05,4.599258476808746e-05,2.4102075391340388e-05
277,1.9111018607724906e-05,4.234479733195973e-05,1.7116631262078868e-05,2.1024679129980633e-05,1.6912775323836874e-05,1.4650095837667142e-05,1.711281401515132e-05,1.9397550168868414e-05,1.6972270242966784e-05,1.4590355301890523e-05,1.6894016020246664e-05,2.8310879206323683e-05,3.6641775566087484e-05,1.8997472477454518e-05
278,2.3407200877094975e-05,4.527468263946758e-05,2.0908346138222892e-05,2.6566660167327698e-05,2.068335221216789e-05,1.7127114466450662e-05,2.0891125940617747e-05,2.3622063469674525e-05,2.0772119181604785e-05,1.7037980944658946e-05,1.9777228062498595e-05,3.408544038391158e-05,4.728774791239231e-05,2.3206516134981272e-05
279,2.314648888726558e-05,3.8831663477231314e-05,2.0342539255435664e-05,2.492272698134915e-05,2.0113788516381884e-05,1.6606920484194045e-05,2.037649838499676e-05,2.337146581448636e-05,2.0218995727638778e-05,1.6501281322902372e-05,1.9672048093047344e-05,3.4514601571604205e-05,4.8886534297329144e-05,2.2846048589212824e-05
280,2.4122919576700923e-05,4.3556585796486135e-05,2.095951920701463e-05,2.642258364487618e-05,2.070476980399021e-05,1.676338892184516e-05,2.082929480327277e-05,2.428132617104004e-05,2.0802108194283595e-05,1.6665649121199884e-05,2.0547561816739376e-05,3.4063736410001916e-05,4.361433386360187e-05,2.4032276028236993e-05
281,1.669718699902884e-05,2.3638489700060304e-05,1.4613087341482985e-05,1.790355342087801e-05,1.4438793402629409e-05,1.1750696640801419e-05,1.4581552003241019e-05,1.6922845737904326e-05,1.4514437961907612e-05,1.1674740262003867e-05,1.4086293826603272e-05,2.3874673629850176e-05,3.179748148737273e-05,1.6637328522767072e-05
